edge_id,from_node_id,to_node_id,区域ID,区域名,方向,车道数,长度,轨迹,judgment,道路名称,道路等级
'181596125#3',1951561791,566899952,320508,姑苏区,东E,4,61.93,"MULTILINESTRING((120.63091659837359 31.32606745051269, 120.63155070354956 31.326192258114535))",driveway,东北街,支路
'181596127#0',J6,4403791434,320508,姑苏区,南S,1,69.35,"MULTILINESTRING((120.62792693541286 31.323436692849892, 120.62798847861148 31.32281361217105))",non-driveway,步行道,步行道
'181596127#1',4403791434,3762442399,320508,姑苏区,南S,1,173.5,"MULTILINESTRING((120.62800848237319 31.322673733490795, 120.62806022964378 31.322399243872432, 120.62836730446604 31.32120211988668, 120.62838464455454 31.321143274442857))",non-driveway,步行道,步行道
'181596127#2',3762442399,4394653462,320508,姑苏区,南S,1,175.98,"MULTILINESTRING((120.62841915353579 31.321007271409545, 120.62875183473014 31.31944633375331))",non-driveway,步行道,步行道
'184653925#0',1951561791,566899920,320508,姑苏区,北N,3,337.29,"MULTILINESTRING((120.63086840573214 31.326149988245323, 120.63083706075997 31.32629813605036, 120.63078465135462 31.32638122722377, 120.63068863094182 31.326443670808004, 120.63061766043597 31.326483397573963, 120.6305750833914 31.326522115386947, 120.63046699705804 31.326889906367647, 120.63041958133385 31.327100711221046, 120.63071740240339 31.32905210282677))",driveway,普福寺路,巷（弄）
'184653925#1',566899920,5139744478,320508,姑苏区,北N,3,266.49,"MULTILINESTRING((120.6307499679178 31.32920747359796, 120.63076903947793 31.329280791074844, 120.63071439945513 31.331611784722107))",driveway,无名,巷（弄）
'186138194',2985537812,2985537816,320508,姑苏区,北N,4,54.97,"MULTILINESTRING((120.63658633749229 31.32642888094491, 120.63646223832049 31.326824522717562, 120.63640832119124 31.326905063178963))",driveway,莫邪路,次干路
'24450141#0',1327601843,4508902589,320508,姑苏区,南S,3,39.2,"MULTILINESTRING((120.62841698869153 31.297810271356347, 120.6283914831143 31.297457419038302))",driveway,带城桥路,次干路
'24450141#1',4508902589,gneJ36,320508,姑苏区,南S,3,157.19,"MULTILINESTRING((120.62839124043582 31.297454528402913, 120.62837099061352 31.29703863859054, 120.6283702933352 31.29690297655744, 120.62837109304255 31.296757871991197, 120.62837700449934 31.29659319994655, 120.62838757575341 31.296443766284053, 120.62840213613923 31.296319569954147, 120.62840929714812 31.296264324197644, 120.62841461383935 31.29618207688083, 120.62843588094563 31.296037530795452))",driveway,带城桥路,次干路
'24450141#1.183',gneJ36,cluster_266775128_4199009579_5872726004_5872726012,320508,姑苏区,南S,5,61.64,"MULTILINESTRING((120.62841200267916 31.295963492780555, 120.62847912686338 31.295409779757662))",driveway,带城桥路,次干路
'24535157#0',266783835,4462368492,320508,姑苏区,东E,3,131.72,"MULTILINESTRING((120.613758944376 31.29928745237599, 120.61440363571134 31.299359232321322, 120.61513270506316 31.299421392927602))",driveway,书院巷,次干路
'24535157#1',4462368492,4508902681,320508,姑苏区,东E,3,63.59,"MULTILINESTRING((120.6151746274496 31.299425057922186, 120.6158388746856 31.299483665246715))",driveway,书院巷,次干路
'24535157#2',4508902681,3502499427,320508,姑苏区,东E,3,54.79,"MULTILINESTRING((120.61584254244622 31.299484003944258, 120.6164142209113 31.299539716485917))",driveway,书院巷,次干路
'24535157#3',3502499427,4558694326,320508,姑苏区,东E,3,116.87,"MULTILINESTRING((120.61651271658386 31.29954921169663, 120.61773238744911 31.299666824783383))",driveway,书院巷,次干路
'24535157#4',4558694326,5236702026,320508,姑苏区,东E,3,67.15,"MULTILINESTRING((120.61774410981707 31.299668485402794, 120.61843364189127 31.299795192562595))",driveway,书院巷,次干路
'24535157#5.79',5236702026,cluster_4198991662_566899946,320508,姑苏区,东E,5,70.06,"MULTILINESTRING((120.6185318598401 31.299761479151183, 120.61891195512321 31.299846365867143, 120.61924298276614 31.299902652510863))",driveway,书院巷,次干路
'276937021#1',4580786868,4580786326,320508,姑苏区,南S,3,69.71,"MULTILINESTRING((120.63311558300983 31.316961562441183, 120.6332980645708 31.316352883955947))",driveway,仓街,巷（弄）
'276937021#2',4580786326,4580786345,320508,姑苏区,南S,3,129.78,"MULTILINESTRING((120.63329852069478 31.316351449293244, 120.63359771044558 31.315209722092828))",driveway,仓街,巷（弄）
'276937021#3',4580786345,4713823542,320508,姑苏区,南S,3,80,"MULTILINESTRING((120.63361890336029 31.31512686548517, 120.6337945543879 31.314421373928596))",driveway,仓街,巷（弄）
'276937021#4',4713823542,cluster_2814988873_653812688,320508,姑苏区,南S,3,264.21,"MULTILINESTRING((120.63379524982147 31.31441877117685, 120.6338329800513 31.31426695180655, 120.63401734084708 31.313414697204934, 120.6341865234217 31.312484506811884, 120.63424563171286 31.312070080713543))",driveway,仓街,巷（弄）
'294908211#0',4594046996,4483338914,320508,姑苏区,北N,3,124.85,"MULTILINESTRING((120.63685919020548 31.318264837053775, 120.63659430934389 31.319367429483247))",driveway,莫邪路,次干路
'294908211#1',4483338914,4926193118,320508,姑苏区,北N,3,411.82,"MULTILINESTRING((120.63659419081498 31.319367968453648, 120.63657162360113 31.319501668671393, 120.63655738603309 31.319634169415338, 120.63655174674804 31.319763130639192, 120.63655822998243 31.319928301839017, 120.63657516965387 31.320061827767837, 120.6365999657712 31.32017105630008, 120.63662220347263 31.320227114482435, 120.63666634875477 31.320293587487164, 120.63670834726898 31.320336661151885, 120.63676532657517 31.32038145378031, 120.63692940415051 31.32050028231174, 120.63723926725852 31.320675369312323, 120.6374026204299 31.32076856933036, 120.63753708828976 31.320874134835563, 120.63762761559384 31.320993322013393, 120.63769828334723 31.32116310214574, 120.63772702337636 31.321278536174436, 120.63774405774629 31.321416753725373, 120.63774988114616 31.321515892023946, 120.6377375573655 31.321693794840254, 120.63765349812785 31.322501632475532, 120.63761447664982 31.322650542974653))",driveway,莫邪路,次干路
'294908211#2',4926193118,4928127944,320508,姑苏区,北N,3,279.01,"MULTILINESTRING((120.63757977444862 31.32278636491324, 120.63755699010663 31.32287830226402, 120.63747184891737 31.32313639807012, 120.63720436150614 31.32375424995499, 120.63708328950675 31.32416356742513, 120.63685313453897 31.32521701253522))",driveway,莫邪路,次干路
'294908214',4928127944,2985537810,320508,姑苏区,北N,4,49.1,"MULTILINESTRING((120.63685917621008 31.325357823610535, 120.6367814179874 31.325795356762875))",driveway,莫邪路,次干路
'294908215',2985537810,2985537812,320508,姑苏区,北N,4,71.45,"MULTILINESTRING((120.63677943212717 31.325803347289447, 120.63658724525287 31.32642619190137))",driveway,莫邪路,次干路
'296360617',4095734702,3001496641,320508,姑苏区,南S,3,64.55,"MULTILINESTRING((120.61922457924464 31.312995735199856, 120.61937720437594 31.312428644523095))",driveway,邵磨针巷,支路
'296360709#0',cluster_gneJ19_gneJ29,4508903741,320508,姑苏区,北N,3,93.12,"MULTILINESTRING((120.61625966155493 31.30841108885283, 120.6162525717897 31.308446492726446, 120.61606757362034 31.309234849950574))",driveway,庆元坊,支路
'296360709#1',4508903741,5833977837,320508,姑苏区,北N,3,90.36,"MULTILINESTRING((120.61606686866685 31.309237813183696, 120.61587239301403 31.310035283650592))",driveway,庆元坊,支路
'296360748',3001496641,4508903764,320508,姑苏区,西W,3,101.2,"MULTILINESTRING((120.61935632092319 31.312402732854903, 120.61842939511293 31.312296515678863, 120.61830279697378 31.312280276767307))",driveway,九胜巷,巷（弄）
'296360972#0',4508903755,7426017685,320508,姑苏区,南S,3,72.65,"MULTILINESTRING((120.62092826042205 31.310149036578913, 120.62108263710277 31.309507477160366))",driveway,阔巷,巷（弄）
'296360972#1',7426017685,3001497782,320508,姑苏区,南S,3,15.83,"MULTILINESTRING((120.62108311603718 31.309505141048625, 120.6211145820308 31.309365024938366))",driveway,阔巷,巷（弄）
'296360973#0',7426017712,7426017713,320508,姑苏区,东E,3,41.76,"MULTILINESTRING((120.62343859626216 31.31228249756264, 120.62352798229261 31.3122913681535, 120.62387332082166 31.312336003876357))",driveway,无名,巷（弄）
'296360973#1',3721939232,7426017712,320508,姑苏区,东E,3,80.91,"MULTILINESTRING((120.62249632341957 31.312189013142444, 120.62334051315877 31.312272744314164))",driveway,无名,巷（弄）
'298460193',3023681934,1282714303,320508,姑苏区,南S,3,198.42,"MULTILINESTRING((120.61110383842252 31.32398067998152, 120.61113248612213 31.32385314153529, 120.61124403515484 31.32352989784277, 120.61131242913652 31.323384429664333, 120.6115715178671 31.32224048428869))",driveway,西大营门,巷（弄）
'298460267#2',566899841,4508903963,320508,姑苏区,东E,1,11.99,"MULTILINESTRING((120.61318550264355 31.31814786241218, 120.61331062549787 31.318160381298732))",non-driveway,河沿下塘,巷（弄）
'298460270#0',3023685095,4508903890,320508,姑苏区,东E,1,73.9,"MULTILINESTRING((120.61099726207158 31.31387616837992, 120.61175750486625 31.31401027340703))",non-driveway,东百花巷,巷（弄）
'298460270#1',4508903890,4508903892,320508,姑苏区,东E,1,71.5,"MULTILINESTRING((120.6118515981293 31.314024110106732, 120.61259544339661 31.314112899490723))",non-driveway,东百花巷,巷（弄）
'298460270#2',4508903892,4400766769,320508,姑苏区,东E,1,65.63,"MULTILINESTRING((120.61269408394229 31.31412555749115, 120.61337479000183 31.314218669513156))",non-driveway,东百花巷,巷（弄）
'298460349',3023686567,3023686559,320508,姑苏区,东E,3,136.91,"MULTILINESTRING((120.63178155192277 31.323188163948487, 120.63203272312221 31.323248357808176, 120.63219817810851 31.32328694681035, 120.63268789611395 31.32338707688721, 120.6329058591987 31.323409858012536, 120.63305629732281 31.323431393164626, 120.63312589026144 31.32344656649853, 120.63317949497052 31.323466676020157, 120.63318292212895 31.32346827250271))",driveway,北张家巷,巷（弄）
'298460350#0',3023686561,4778201455,320508,姑苏区,东E,1,41.22,"MULTILINESTRING((120.62700138109187 31.32350968061084, 120.62724064460672 31.323562808989433, 120.62742241038264 31.32359611383994))",non-driveway,步行道,步行道
'298460350#1',4778201455,4403791436,320508,姑苏区,东E,1,16.86,"MULTILINESTRING((120.62751567830918 31.323609833936356, 120.62758577080338 31.323617623756007, 120.62769103316779 31.32363066357874))",non-driveway,步行道,步行道
'298460351#1',4778201454,566899881,320508,姑苏区,东E,3,38.97,"MULTILINESTRING((120.62740309424333 31.32423611923839, 120.62780909329835 31.324281055665857))",driveway,潘儒巷,巷（弄）
'298460355#1',3023686573,4580786282,320508,姑苏区,东E,3,65.55,"MULTILINESTRING((120.62473228729422 31.317307590768376, 120.62540160069219 31.317445885789724))",driveway,菉葭巷,巷（弄）
'298460355#2',4580786282,4580786286,320508,姑苏区,东E,3,190.69,"MULTILINESTRING((120.62540222847959 31.3174459875986, 120.62542368052323 31.31744936089166, 120.62577738942424 31.31750451903743, 120.62628089531778 31.317539358077525, 120.6273746154375 31.317733294553477))",driveway,菉葭巷,巷（弄）
'298460355#5',4580786286,3023686574,320508,姑苏区,东E,3,152.09,"MULTILINESTRING((120.62753380359212 31.317761581680163, 120.6290979630296 31.318039961585804))",driveway,菉葭巷,巷（弄）
'298460357#0',559944468,4580786292,320508,姑苏区,东E,3,183.33,"MULTILINESTRING((120.62567196378251 31.314242309723635, 120.6275658473476 31.31454069599858))",driveway,大儒巷,巷（弄）
'298460357#1',4580786292,3023686576,320508,姑苏区,东E,3,212.68,"MULTILINESTRING((120.62763020409342 31.31455072454785, 120.62983334761061 31.314867240898725))",driveway,大儒巷,巷（弄）
'315087229',3211777102,4462314046,320508,姑苏区,西W,3,50.96,"MULTILINESTRING((120.6026424705083 31.31272212820876, 120.60210804862979 31.312748039916094))",driveway,金门路,支路
'315087299#1',cluster_3222745021_7535568666,4462314056,320508,姑苏区,北N,3,105.22,"MULTILINESTRING((120.60293246273785 31.313379267405875, 120.60278386580636 31.313613514447614, 120.60273185024617 31.313842079610936, 120.6026643986135 31.31428176472814))",driveway,专诸巷,巷（弄）
'315087299#2',4462314056,4462309180,320508,姑苏区,北N,3,167.43,"MULTILINESTRING((120.60265170498587 31.314363962421954, 120.60248439759046 31.315452331471835, 120.60238259548515 31.315543687244258, 120.6023476594618 31.315595706199986, 120.60230271344818 31.315818811291642))",driveway,专诸巷,巷（弄）
'315087299#3',4462309180,4400766758,320508,姑苏区,北N,3,166.9,"MULTILINESTRING((120.60230233901667 31.315821149268025, 120.6020142517777 31.317305635127628))",driveway,专诸巷,巷（弄）
'315108401',3212055265,3212055263,320508,姑苏区,南S,3,267.04,"MULTILINESTRING((120.61821682144671 31.294052436426075, 120.61859466657052 31.291666381457595))",driveway,兴业路,巷（弄）
'315108528#0.14',cluster_3528706738_gneJ250_gneJ252_gneJ282,4508902594,320508,姑苏区,东E,1,97.51,"MULTILINESTRING((120.62011982806409 31.29722947733758, 120.62113921658629 31.297311957178437))",non-driveway,步行道,步行道
'315108528#1',4508902594,4508902596,320508,姑苏区,东E,1,125.06,"MULTILINESTRING((120.62114057913611 31.297312072620066, 120.62198637151562 31.2973225121808, 120.6224537119613 31.29732088669845))",non-driveway,步行道,步行道
'315108528#2',4508902596,3212055582,320508,姑苏区,东E,1,109.28,"MULTILINESTRING((120.62267586112301 31.297308315371936, 120.62287020373104 31.2972779118695, 120.62381915576442 31.297317036616583))",non-driveway,沧浪亭巷,巷（弄）
'315108572',3212055598,3212055599,320508,姑苏区,南S,3,177.13,"MULTILINESTRING((120.63071731392918 31.304429298462246, 120.63087428172788 31.30283777716207))",driveway,东小桥弄,巷（弄）
'315108612#0',cluster_3212040828_566899874_7828731847_7828731848,4834114634,320508,姑苏区,东E,3,222.05,"MULTILINESTRING((120.63331473273486 31.30457967588579, 120.63397773636255 31.304085108280603, 120.63445728565907 31.303735161843235, 120.63474991141474 31.303559538342295, 120.63501153418115 31.30341391812629, 120.63514796446766 31.303347434604085))",driveway,盛家带,巷（弄）
'315108612#1',4834114634,5161065365,320508,姑苏区,东E,3,24.4,"MULTILINESTRING((120.63518179623192 31.303330290012205, 120.63539981002901 31.303214711316382))",driveway,盛家带,巷（弄）
'315108612#2',5161065365,3212040827,320508,姑苏区,东E,3,170.71,"MULTILINESTRING((120.63540640296898 31.303211495651972, 120.6357685269872 31.30304571824648, 120.63698561843239 31.302483051614768))",driveway,盛家带,巷（弄）
'316161238#1',3222743593,3211777102,320508,姑苏区,北N,3,147.9,"MULTILINESTRING((120.60322570933508 31.311358235880785, 120.60320095316749 31.311439757455815, 120.60316563191643 31.3115899878786, 120.60301959695803 31.312108836790603, 120.60287603115562 31.312455556379053, 120.60279825111456 31.312639627027718))",driveway,景德路,巷（弄）
'316161238#2',3211777102,cluster_3222745021_7535568666,320508,姑苏区,北N,3,58.45,"MULTILINESTRING((120.60277839673671 31.31274739552284, 120.60276399708523 31.313104193869325, 120.6027895227442 31.31316230291447, 120.6028867702373 31.31318008327816))",driveway,无名,巷（弄）
'316161635#0',803400454,7500042934,320508,姑苏区,北N,3,91.06,"MULTILINESTRING((120.6069245416334 31.311896887136008, 120.60677188333264 31.312707386682355))",driveway,吴趋坊,小路
'316161635#3',7500042934,4462314066,320508,姑苏区,北N,3,226.65,"MULTILINESTRING((120.60677151130909 31.312709634530155, 120.60665881195973 31.31337314542544, 120.60649588784982 31.314738580878792))",driveway,无名,巷（弄）
'316161635#4',4462314066,4462314078,320508,姑苏区,北N,3,179.18,"MULTILINESTRING((120.60648762662473 31.314865777030906, 120.60647912230289 31.31506485117627, 120.60629073224635 31.31647319294863))",driveway,无名,巷（弄）
